apogeeAltitude,apogeeX,apogeeY,impactX,impactY,impactVelocity,deploymentWind
7679.976553167697,157.24949414400953,-1182.2479895813851,-686.4918876073382,-1488.2263892289636,-21.483430052170792,41.05327351105455
7153.968498867058,81.13676981396542,-1063.7940030133575,-614.5379401854055,-1301.4966572409578,-21.70557288681245,37.68582420554745
8353.715759294604,49.93392608190786,-1718.154567756974,-805.0947184570641,-2552.4977169343524,-22.582060375562722,56.04942368261225
7529.726964840856,522.4768620474456,-975.2232535991143,-15.658029973558714,-986.0942699816533,-21.70558621005327,38.569959722507676
7307.970198196684,128.41514302185826,-1052.1033533413859,-598.2094196818892,-1302.3827148633843,-21.91958495153381,37.022139669279085
7049.142794110217,145.04100409272442,-1498.4759152939198,-37.67121240621045,-1712.0612984882932,-21.786824649259007,53.70759845682062
7405.499833732922,146.01194984452945,-1262.3506500913857,-626.7167851349947,-1547.0744873092583,-21.432850147812285,44.47474858264947
7750.517319354899,101.7523102543637,-1298.7875284797499,-523.9941042342597,-1641.395849548328,-21.60389026628842,44.41206511510457
7683.710387410324,241.21561266467685,-1153.9158427957368,-574.2667761139745,-1352.7988894383057,-21.54267405868538,40.52899736958852
7827.585096362094,454.8500786608107,-1163.5386859430462,-178.73380082366194,-1606.6834071341598,-21.766231142807026,42.6496146037457
7987.762208306151,86.13551456324394,-728.1930877186775,-837.0668062560354,-1013.327415095298,-21.61070420553795,24.841217140751514
7327.748962401068,479.3163068879098,-1321.9335950956386,-23.85049539684673,-1723.6674087657889,-21.512112780474673,49.550256259263946
6970.166589497942,391.5580657567363,-1562.5455572113333,483.3506449442275,-1838.8787124779649,-21.309904274340308,58.19065661514346
7812.144412710905,-101.63911102658028,-1526.6120533868618,-289.34114989617535,-1940.928852724607,-22.31421011932252,51.24028814467776
7612.20321992056,-14.75514145801268,186.92224341037272,-903.5844463803177,-239.91633620285904,-21.273962341949865,6.846971129710213
7920.365287193284,104.89577726322105,-1094.3900050166535,-807.0254211993392,-1419.9515740782278,-21.50863485688818,37.32432492561249
6600.12908930677,433.35726009338293,-1607.380205534168,145.11715704862513,-1961.944741351503,-21.140462293763434,61.858488407128526
7903.011160944512,602.2346872058075,-1773.9724360630623,-5.435145049075135,-1938.4232906594173,-21.703595968310026,63.81295854607309
8075.63741192086,98.24414773571206,-761.1721209333182,-898.7523210845661,-1068.1561570278884,-20.47952144088858,26.436856250508107
7968.32562504578,86.52154386048534,-1087.691057918818,-585.3157534150495,-1435.6174983697706,-21.774067760853264,36.59181360541927
7168.377498195364,259.9732225956537,-940.2758872287399,-451.2125567563662,-1041.1798243908522,-20.612713402075283,35.18117703472331
8161.990588004363,268.93443518688144,-1363.9087638508377,-663.5615156931171,-1652.0621193215134,-21.135553312466254,47.0395762117496
7464.5304231615255,269.6841510519558,-1262.2508714371309,-467.0128058767324,-1450.6261161022612,-22.17984928333727,44.52858943197901
6689.077717635405,140.78197305402045,-670.2801274978347,-168.32340255740021,-795.5218006941678,-21.348181433615835,25.114473253920092
8165.794104219893,87.39129292675347,-1159.2739971022424,-615.5690152981972,-1544.8865926663307,-22.179297470053992,38.41726398413984
7034.003553181876,-37.72014188285973,-1026.5326112026162,-102.79066058551496,-1275.515369907626,-21.50201514381474,36.48204669450856
7156.241509302984,-21.999362459258126,-772.3994318223014,-103.34356574525727,-1002.8609832659515,-21.33987611806424,27.286203718150293
7298.189442195257,432.48544020166514,-1643.1478153431624,483.69077850712034,-1977.5832111032844,-22.307059957518863,59.25049031694407
7457.281329773344,321.8143701645488,-1574.5983116179823,-425.8428807008957,-1794.799054042372,-21.77139204256466,55.942870045907874
7807.628676893952,395.5610854075438,-1507.5806230247576,-459.7210680095768,-1759.3352317627357,-20.921538978773466,53.97699582446659
8401.606480030801,103.26216419906297,-959.7435984275676,-681.9129817170495,-1361.9644556555343,-21.1183508763109,32.21159282679568
7171.478921280813,416.3951053949391,-1330.875478403921,487.47676086495557,-1612.9104756129839,-22.42754272701644,48.843224343259415
8158.601406617435,94.26585898351914,-938.9877737104728,-877.4314933726052,-1277.7615661165992,-21.481646867379087,31.736047302158596
7624.206105827206,490.852643489732,-1440.5437725551158,-86.06418063023636,-1890.2899206163315,-21.871997816836384,52.43286628727577
6886.531830980506,516.9998239268839,-1262.2528864201033,91.97032884877,-1208.6465651940478,-21.426323505305767,49.629383641369095
7993.025268312987,105.30021504632353,-1109.2142386503072,-840.850791663983,-1447.1356900239728,-21.163483628040876,37.93019804392176
7156.558492821656,422.7194802875404,-1431.074449180542,493.42701172524545,-1718.5044954359737,-21.485560284308125,53.06366457276651
8239.15582538924,108.03582438864487,-1204.4696471611724,-912.0218968302994,-1590.9375803012065,-20.906019760283517,40.93674583204014
7433.463142583477,457.21851574912864,-1647.7196561856972,-100.0152009017662,-2099.526159108227,-21.024235025704414,60.30976799360045
6945.814648133743,118.64468095323338,-1196.4502580328167,-278.2906964674528,-1423.3085981589768,-21.70108008782395,43.02819157880017
7758.985331264646,129.04959813372813,-1898.8958711983255,-174.77681328063193,-2248.3785956945835,-21.284270619674263,65.62873706790784
8655.147677930563,600.4475314687114,-1604.9016104663765,-117.89930064793292,-1884.6929015087367,-21.96448212334545,56.12636707789079
8724.338919518432,-29.744271095753792,245.70695443512454,-1106.1597832429593,-375.7717073807207,-21.52845265112161,8.634226235914852
8271.48101174442,84.11095632079525,-1246.7939103278527,-896.3600857172711,-1639.7260379929135,-21.9805463890614,41.409294168238524
7586.776122507912,520.389294514731,-1776.1044567020213,-38.402528484301186,-1891.3382954100355,-21.775682778164846,64.12491203924257
7431.497456311356,-6.379701963651411,-1350.3330707047892,-128.89080262805888,-1693.678368268966,-21.93569518198308,46.53786868276713
6472.282891099029,135.7691865133557,-1155.0552979200713,57.07287112018641,-1262.9973596964212,-21.839379408561186,43.11772802797308
6739.8486462249275,232.05678797362384,-1258.0052649874008,-304.4931813402469,-1368.3958363333927,-22.333598095419298,46.17401480236854
7438.001305072023,108.74363209951497,-864.8601325939884,-657.1664073428414,-1103.150845526589,-21.861335814125393,30.298238699607143
7129.923906069216,-1.5750263996288532,123.6075512650178,-775.7457634652112,-221.63496878455547,-21.497869513079447,4.726100399457617
7552.68999217799,34.887065409910534,-1718.0824309534244,-673.9802918361726,-2397.0988565239663,-21.878443756647712,59.04292025975723
7551.7993740911525,120.48639277704015,-830.3394343190546,-677.4004342959238,-1076.085441533192,-21.777228307552846,28.978882137792876
7332.852410511011,-47.24149812501923,-1090.0514219749389,-162.9966107915496,-1387.7786292014946,-21.2466950735324,38.15733548680193
7721.5124117150635,437.72251258777527,-1730.1565876305774,431.89223547583543,-2134.2229431036894,-21.769818672257745,61.1651494332445
7468.720499339745,16.099914288554476,-1577.6144819634978,-692.1245251775866,-2232.006241945442,-21.285317516778992,54.85839441628523
6221.399868615276,483.4983124274323,-1069.1588467340382,204.02521906353306,-905.2955565438932,-21.522793355539346,44.71167473573761
8000.568256645683,519.5675947611996,-1244.5345372329411,-89.86051384377551,-1371.295580087469,-22.201966331926293,45.293700759308344
7220.1674596644925,473.69661127511586,-1369.0884662377914,14.22342996003555,-1763.320436594429,-21.997526131188003,51.01326849509241
8123.260491973525,551.2456628592353,-1451.6786504884676,-116.23111671707804,-1613.1486468411467,-21.138592271352643,52.74495632894784
8120.496544017012,519.0604719264394,-1689.305315903021,-201.10535971223965,-2231.6343506618546,-21.448696808538067,59.873436386890546
7441.437837579661,245.89534135448022,-663.8606563009648,-505.04782695709184,-765.5488543384582,-21.494518306249564,24.958578097835673
7526.532858743797,35.423052678943904,-947.4071240694337,-645.5321103669978,-1521.2755579018647,-22.309858823714322,32.32525026998487
6571.582179855104,125.6576820755297,-942.0888407309211,-389.48794317424563,-1121.270598316364,-21.231402641844976,35.11039314802877
6911.949608725446,484.2399638064542,-1538.1425400434987,54.5155097917425,-1527.437492326103,-21.7916238185399,58.24313013978398
8616.587459652827,-26.63635531345899,91.26016017462184,-1101.0779967554047,-541.5439925949952,-21.21872731894683,3.6705356775377735
8389.472904817167,83.42762370166561,-863.0934795506154,-945.2898583063298,-1226.5688550561297,-21.448889914926745,28.946600764899365
6728.404022391455,424.7205925161768,-1442.8361250157188,558.4191026157789,-1680.8751906318626,-22.143329024632003,54.58688466959505
7838.821134152073,36.434281764986316,-984.482158493155,-755.982367007835,-1641.4953545257615,-21.245009760983063,33.46635785378305
7637.9060037791805,-44.16994447878736,-963.9512021476648,-205.72954698441058,-1288.171360368835,-21.032526560539004,33.17948104284604
7580.957745745281,528.9842162432117,-1264.1088429353,-14.384893775132241,-1322.6999801378936,-21.942107562888157,47.30491855043801
8386.37543346654,402.59629016277,-979.3968766561478,-394.43337106756564,-1479.513553706333,-21.18963432109234,35.80883991096943
8100.521486614584,-51.84658441805705,-1099.7546404363459,-272.6941628986941,-1502.6141438945403,-21.74042672947321,36.49387521025809
7352.846968651971,116.78090784193218,-783.2280317789827,-642.543111392279,-1001.3023056634877,-21.316791667667882,27.914228470232104
7437.5977862159325,-48.1350559276628,-1087.4559961317852,-180.22397748853328,-1399.499141832816,-21.13334621386562,37.889209307898234
7178.328120668132,104.3104855641596,-1294.723103550063,-354.5152171131214,-1562.8385732029838,-22.191635011037487,45.423767725218966
7737.1614787722265,106.82115940234283,-1026.0313620110003,-525.648906255513,-1333.1941883613968,-21.150357556109842,35.43239583238723
6582.3796568029675,-5.1364865692960375,196.7680661829622,-663.035745474703,-48.19672043977061,-21.054763967059092,7.469950486027784
7647.682555972045,129.2238646308197,-1420.0934476784187,-149.80113234564323,-1704.235995097404,-21.593504819529034,49.031230221648364
8371.684948190723,140.00219258497816,-1955.395874178269,-243.85786123897955,-2409.487335820764,-21.301482034807414,65.69144784676114
7910.263650794942,91.58796410980129,-975.9209891592088,-587.2744429780504,-1302.4871356335018,-21.086834158615407,33.42880858915672
8336.50626403555,261.9831992781509,-1046.9505347514812,-691.9287515336224,-1322.8002387136105,-21.29386750822685,36.13751486520265
7468.753625687742,412.37261643092916,-1542.0867386255268,436.1785635600495,-1886.1644609417851,-21.134184431464206,56.01464108636633
7399.884795511056,-46.74023988683983,-1106.7292122817555,-168.40331656477133,-1415.890968875133,-22.091057048616634,38.127239321118054
7978.666651441209,468.21121139615957,-1283.0810190991008,-207.40562481110325,-1760.4666497055698,-21.685209086937558,46.401917931104734
7457.893286776796,474.046805388301,-1536.2811852689858,-72.08965691159115,-1978.169303687866,-21.474041765126227,56.206300261820935
7579.728032015984,462.61916901768024,-1294.232837206049,-105.5489102355018,-1722.1499191733035,-21.797648958193417,47.56400231141977
7625.876875091738,513.235999673148,-1050.7721669914094,-54.306821230251415,-1083.1563687336584,-21.403544563089827,40.65124763657389
7475.998034072714,-50.45556450608069,-1106.8444000355032,-186.64864086361018,-1426.2077487666959,-21.60309349376643,38.16696539156049
7901.546191415717,176.32592413578783,-2065.7099516691383,-130.5548521335777,-2457.1823654926347,-22.0475863191237,70.21101364331274
7643.510930955603,162.9864741545385,-1519.5015825396338,-110.1237386287018,-1814.7089816731764,-21.72007489110053,52.535170067163044
7340.424182464567,459.74401915645404,-1167.5971489124577,-59.20992386029556,-1554.142941573182,-21.07702035959371,44.484557474380566
7540.748666833432,166.02206863742632,-1369.969041334071,-90.24046564469559,-1633.4687033263892,-21.70979649764604,47.741684195163955
7619.385559664521,447.4243873738032,-1129.343722144451,463.9969451028416,-1448.4198982885525,-21.74986625799265,41.81899448705624
8295.03182862289,495.74942866786193,-687.6727313058906,-172.1323645926845,-787.1373724893176,-21.822145705768236,28.487200555942767
7553.927479401487,411.12914495237084,-1628.2027758099193,421.9919005838668,-1994.3977358829757,-21.071659623731737,58.72138614518896
8016.276039500295,-0.44318081052003877,19.91022361017888,-948.2693075434353,-498.33463067593703,-21.651092073132777,1.5126282279432908
7272.240928262631,117.46063464336034,-1007.9233633176872,-365.0077677679317,-1250.5402132091397,-22.054828429109577,35.37262444534682
7498.067588879137,374.769126468212,-1805.2772730671231,388.69176785811976,-2183.960170629764,-21.882305469810266,63.937954353434414
8634.551235550112,99.39201956373651,-1114.2351114120163,-693.5275943428294,-1568.4119513820717,-22.133792470692875,36.26491280876377
7380.011521366087,102.17052076847726,-1786.7477940384742,-560.2526313835348,-2441.5728529149033,-21.72080822147629,62.364518434397176
7469.5573082196215,394.10441553920595,-1828.10123275793,409.6348655340517,-2199.961208729359,-20.577673871650525,66.41182365126924
8114.052049480868,476.7939206074513,-1712.145503727723,-223.65934457793432,-2253.189912363432,-22.074783675671956,59.553034909450155
8884.309975201353,-88.67305863143359,-912.3593256661986,-412.96208880935615,-1403.630507513133,-21.13883772403991,29.431164704517734
8358.377263566917,-70.31885517761252,-1217.7962489466786,-326.88773629595386,-1670.6720387340763,-21.675738337008884,39.98391888685936
7203.021376068266,266.21268641478684,-934.2721530810709,-443.3984315926238,-1040.725453206397,-20.905363276697088,34.838786544055345
7872.346688624105,467.7970539959098,-1579.3376028478285,-180.90212526139456,-2075.822308991336,-21.835874627815407,56.028863466626674
7257.271149369927,453.58115334792507,-1364.1966236485432,-23.946179567784107,-1762.6443823853663,-21.818789986875473,50.59944272937977
6488.802506655465,31.585345790113063,-1087.5192981756743,-379.0560641959967,-1519.7674117703489,-21.33897275870649,40.28468629077775
8602.463108436463,144.60820310147105,-1153.7826776078311,-920.9621422253208,-1589.366040570747,-21.53699530671376,38.417073514422015
8135.578982823511,426.20259306241127,-1679.1608926843192,368.86037676519004,-2145.8004514861286,-21.593800818742054,58.303696943679114
7227.883672194624,572.0433550846088,-1536.6085209848443,100.54281613255215,-1576.1517571324466,-22.134553871047903,57.790529360376915
7840.055339771117,-56.349138298876696,-1060.6573095504111,-246.0168025871723,-1424.0549206538751,-21.486266628842024,35.84543472226794
7801.921265691049,388.48177081625556,-1242.8025339142853,368.57466777998087,-1605.6507414000123,-21.038827561599575,44.84960995238844
7712.96007043501,22.595560262803144,-1357.5766653694923,-715.2812996051309,-2023.5225330168882,-22.111755072460596,45.9269950559024
7326.317977879408,109.66767311054333,-842.8688192600446,-402.1520104345071,-1068.9908173343103,-21.436541785032336,29.849604583492997
7497.008315391447,487.98085907730405,-555.7591372201971,-37.40362891629985,-504.0608543741655,-21.88573559580579,25.996740783797442
7478.853916128894,-20.588960578426565,75.81936734965878,-874.3335585544947,-339.83454400419583,-21.476033620583923,3.0850578926384236
8185.864251335253,-21.411331113096796,204.1700075040248,-1025.002729675617,-330.16025598652226,-21.179287292229883,7.3753957988756325
7485.606281739282,554.5692576912156,-1444.644751183999,10.198998404198516,-1500.7381443537317,-21.336536583021502,54.21689628284096
7322.3254037736515,143.8936557092952,-1412.1194813797056,-87.60404078535937,-1647.7050401378722,-21.27868407849459,50.07463896749822
7339.711020568184,266.7530978086971,-625.1621845892585,-441.62563750371953,-710.0902488042661,-21.83169645395885,24.009403926583524
7058.3382011475,489.11881005459037,-871.1783351974523,24.929027276437065,-788.5097589164683,-21.178687889393554,36.2097127597579
7430.847191731084,-52.525868648979674,-1162.1120262958545,-180.8053910506303,-1482.4700085565469,-21.95199567483897,40.04273776383748
8191.397732612074,-97.670867578269,-898.4077141732671,-341.87132087072274,-1290.8951167452226,-21.156008876159234,30.017444391285668
6822.262477985255,397.66337220347737,-1462.3780844218902,514.4343835515192,-1709.4422698814737,-21.41098683742028,55.16715622330172
7697.17634561303,158.17232638218863,-1409.6690300881626,-134.60202708504022,-1696.8160454827157,-20.922945606038017,49.247849022549794
6982.957319076319,124.18352866764066,-990.7623381693322,-518.6722681137685,-1204.0041609685043,-21.5115969000911,35.82876464823053
7620.819024788661,250.8834545829097,-1296.7845627779814,-543.7655693402282,-1505.9563878067045,-21.70756315338163,45.48105756099178
8753.204910502629,122.49878128549742,-1560.2573362450232,-312.81352076962133,-2041.8062121341927,-20.960672294255396,51.694112941859125
7426.653181368092,-63.90009214673656,-1346.7748306835508,-199.92954001019893,-1688.5343087178571,-20.75629379783613,47.28232508425508
8030.038917183979,218.92493076588133,-1329.944040584449,-692.9958798067015,-1595.6311176950235,-21.155729721612246,45.69110555396144
8054.0305141871595,565.8056558689937,-1669.2480412679377,-84.10518865869086,-1844.140652062779,-21.329995764598845,59.85677330631982
7811.374275789298,134.02666392180046,-1728.3969823463767,-173.79057571153925,-2069.2719182203214,-21.38171273243447,59.36178983775409
7351.57330863671,557.1148575037175,-1450.041902679408,41.27669519445815,-1486.862672086267,-21.421128611542652,54.82086370230622
7702.050642207648,463.0929886638344,-1513.1470493394202,-139.00047583831946,-1981.296530660014,-21.867875402481477,54.254041124526644
8186.517107890421,118.25376802984721,-1486.9839671838135,-875.617629591697,-1896.7512935799557,-21.224839413679724,50.3349249331295
7743.574546296236,-32.90439824405781,317.76005829692303,-979.981492389701,-130.12865786587622,-20.631652399533102,11.399296160831366
8277.368049001221,262.898070836643,-1119.3473292010822,-682.7277267003539,-1395.5745275449938,-21.267865981934044,38.617445157385
7899.661352771441,18.504124418544055,-1307.4320386249826,-739.495968561042,-1995.6706643355167,-22.74992741032629,43.306330913324345
7466.418300767206,475.19695520089795,-1418.1955562079177,-90.12088069403082,-1849.661203801275,-20.886848305306465,52.85746095234565
6786.168622041636,-54.7676355042934,-781.722983669572,-79.89130882145398,-963.2149924083585,-21.57896657466048,28.324552272234108
7655.971574809483,113.94125652241026,-681.0576498370597,-479.6990260174062,-928.419672008339,-21.589703502790197,23.769387061979085
7305.770592853304,406.95847163306144,-1484.2071778592217,452.94936483016784,-1797.5320017214872,-21.13293057770206,54.53414248570415
7261.317935764297,42.50082541125832,-1528.2796881658533,-603.3568801051391,-2137.482202152059,-21.382608110391427,53.805359994456765
7454.1960706304435,372.21914962261246,-1131.9740117303618,398.7318771752239,-1426.8924960054533,-21.371884752167606,41.65555068144696
7248.382476060468,155.84366456923357,-1600.9982967610022,-63.65466508328764,-1847.3762398262,-21.30437365225014,57.02091318121328
7674.484226675462,531.1092545507546,-1211.4774175828798,-36.986568951974874,-1274.8861290870132,-21.661595214171278,45.64201767556536
7295.209621757166,425.2858516019504,-1608.0543838261908,474.80108904475696,-1935.2306706829484,-21.65937375218456,58.592181237671205
7004.181578519567,-0.26534731539043055,-1479.8815112254595,-58.37462296904653,-1779.419736582564,-21.405460658551824,52.89398805583745
7239.61744786695,156.23868213084222,-1415.8227310896868,-52.061932515907465,-1645.877771719049,-22.021068209182598,49.918628472487896
8393.245050861922,87.15320127881863,-962.6959046317241,-920.3645898846603,-1337.7322408146947,-21.91487100647156,31.90974884130871
7890.805824630706,-38.98312985310551,466.14861656850326,-958.9748871332723,44.61808249864088,-21.949622506526737,16.041052160905743
8785.308495325806,76.87591267904892,-1173.8171711902842,-777.1092806429507,-1667.3170002569398,-21.34617494416545,38.415483812547336
7911.074511653709,164.44919440108384,-1898.0061539024884,-144.41980060734892,-2274.195819856888,-22.01660482360921,64.31588755486932
8641.703084920258,77.28594287234361,-955.6210742740416,-728.1081202366538,-1391.9018404445337,-21.881316655772874,31.191351046081255
7201.562737882322,-49.62313611501172,-1195.6273321228991,-144.67258275600213,-1488.7204529388168,-21.394457501017882,42.12875134972946
9308.190985040725,120.92772992800289,-481.96776463523736,-775.6823318276245,-965.1676412179763,-22.006394639745775,16.194238402247436
8545.142926485962,90.12742829758515,-1400.0256832627856,-299.56361198988157,-1823.5714252565017,-22.20590984269774,45.669440490442916
8652.97444787123,456.58446295907385,-1590.0090390737855,-371.51903407000407,-2193.1487851415363,-21.868104656245755,54.35178527146485
9056.119444268354,545.5141669677796,-885.3415462204242,-250.47473118888362,-1151.108989719228,-21.467727871935175,34.06159826388324
7330.92477650708,56.6857526434399,548.6632838315911,-738.0959395726513,239.61089762337645,-21.971894385670048,19.476207902502914
8011.036966147626,138.08487527346247,-1672.7522854955046,-191.45392591432918,-2039.8669285282954,-21.669340469058277,56.66523058485094
8444.923870093597,-60.27664902238353,-910.0929844473495,-323.7472028714402,-1334.8023300247414,-21.734696122908797,29.65451270185437
6832.9052886276295,110.50518371162238,-839.5588913025683,-484.61618730580886,-1021.8275666904682,-21.496480760635627,30.6163124688365
8032.8806506674255,95.591358988162,-984.6966582346307,-591.8041121267977,-1328.9785935473558,-21.687220834947887,33.21606181118786
7980.889319880957,477.13640386766576,-1258.2600420159606,-206.66628452721332,-1734.6498871233607,-21.425811377730312,45.81876795760071
8224.975804891716,464.7031695776398,-1310.8938367122917,-266.18780698146486,-1823.4478060180797,-21.810056838619175,46.54349187060378
7380.837820449728,-9.218503327218135,453.1319261291293,-816.0321276946579,126.64547014362046,-22.182579213248474,15.877441055967473
7690.2645635605095,23.62861632566389,-1601.9209278424837,-738.317063265313,-2302.143575384113,-21.3236674863437,55.04824799488738
6986.495248701423,-40.678978232674936,-1066.8582681450316,-98.54473632393564,-1315.1583884729866,-21.72201484487657,37.961677396326046
8063.64888298491,443.51719158205094,-1987.1510254181574,393.9953648149232,-2472.835385144356,-21.721461324689024,68.7105997869671
7750.638721761097,33.77487908628299,-1682.1639693272768,-726.303684919351,-2396.90337269779,-21.778191403104547,57.22657494737525
8065.462916619072,64.68624341637653,-1487.6121344140738,-639.0284866627873,-1898.540097653065,-21.697345394546833,49.85872466115616
8270.23000399161,252.35513991150168,-996.2664244908989,-702.6015544440822,-1255.6855382494903,-21.053400874950658,34.716921966995
7415.43690845544,-12.790588154557687,-189.28402803899883,-838.0758369940921,-629.9163488244577,-21.818232411757663,6.100902323188293
8295.974823155191,506.8846796953696,-1041.2455684340266,-161.5946132963499,-1189.6022944750653,-21.884586440993743,38.606969280691956
7254.939568798444,453.5545694353681,-1217.8779505799384,-15.48071401837957,-1597.9964251948022,-22.02624113889152,45.68813963435078
7005.469026921327,159.81425286383003,-1730.6409445196148,-17.2648672321701,-1961.7812273467457,-21.577583998027645,62.380069779018065
7624.495901192266,502.724284887279,-983.6120183129783,-71.47556014052407,-1005.0128933104709,-21.218889870495374,38.55399665391618
7031.121161126269,418.92178689382814,-1338.2368448067905,509.1189171510966,-1598.982752509991,-21.646051450267578,50.11471599842382
7707.403319339025,107.1442246598861,-973.1340732116879,-748.8659801314658,-1256.2191810525703,-21.477178748825803,33.68226784957118
7403.623317499525,144.4160631739613,-1548.374567022708,-100.84428175989163,-1810.4130351065999,-21.3083905594271,54.57357601064729
7170.1810970638035,10.045783492309907,443.1167630158263,-799.5398696342805,124.81413164255646,-20.80979750761797,16.11077484481404
7806.642951623449,106.57473796736514,-921.3595400759311,-737.2793084697996,-1208.8185512853627,-22.397692547914385,31.238188960154794
7279.14088623732,526.718713030199,-1337.793206628926,30.37333387676938,-1355.0887832738308,-21.678922168485258,50.80216099109606
7557.266173453896,-43.020766307990804,-90.66005115574104,-899.1892856036171,-538.3197471305161,-21.90255502094647,2.7284342075854373
6718.031623160503,465.822152260352,-1236.9388448794753,160.33231699243734,-1561.8893211555953,-21.74361528145535,48.19164289403047
6737.486742636827,128.46102239384234,-1347.0665060728695,-211.71583900676436,-1565.803088847734,-21.246447638560852,49.47773836253586
7879.385090634817,-24.183665610861546,-740.8879655497842,-212.61363918770073,-1066.0440751413344,-21.52284020479689,24.909480591865396
6725.407018606631,-20.606807676996674,393.4683541760309,-727.1408582123613,149.36823875686122,-20.80876031804049,14.617810067561214
7487.062185891979,51.1868647534894,-1644.3322679822215,-646.1551820659066,-2305.143025302081,-21.64341348996717,56.9069233434734
8195.770300644394,88.06220474762571,-1233.3989963765289,-635.1428138508999,-1634.072364366872,-21.786162475562985,41.11140749093814
7450.53788972149,249.83117102279832,-1030.5516534656847,-502.69140786796527,-1184.7403909336886,-21.641215698676312,36.97099289651077
7260.44414206903,179.11013209793887,-1903.4986662104955,-44.88421471793616,-2180.0085954021406,-21.07843424332852,68.14667827870231
8384.899540119273,251.5777801028499,-871.2856133927255,-658.2422810008231,-1130.664887025312,-22.41787225693802,29.821797193312896
7689.290092646466,146.8615787197622,-1688.0206272122662,-139.0927083917535,-2007.115035584514,-21.527467321682614,58.281574161408805
7570.199682500648,106.69349511010901,-893.8860734172043,-733.7034840226227,-1150.828686872713,-20.91041942896158,31.461872229198306
7006.493780070741,-47.71881741271728,-1409.4005128374001,-110.89772081524903,-1703.8855497729753,-22.025419742376858,49.941480818089694
7431.295452137314,199.7547352612943,-378.993597184415,-558.447943451044,-435.83560093921915,-21.34173188296066,15.446798119775362
8608.993001466963,261.7221423126752,-1353.263212745794,-723.7336703621719,-1707.8562688695845,-21.613045879665634,45.37335953496648
7703.198417330533,429.14450112346543,-430.88080077179677,192.17878075209927,224.47125169159202,-21.43930238074714,21.27875550891478
7074.716046218184,392.21169265603584,-498.50413552831424,674.2934334800641,444.9496770758561,-21.601769038433634,22.891586281993224
7474.76579429934,497.8070091040917,92.23613103461797,426.72994682008806,895.812343274553,-21.194623820044914,17.53520367405096
6915.055416079763,489.74111668462035,-51.69745451119882,142.06641866092335,539.6799853625224,-21.789103431204648,17.88178528251584
7570.406987713692,-222.1516713882281,433.71233751996004,468.20059190546317,-517.6246412814257,-20.92833880534298,17.78354759947917
7661.855086346551,-206.60492076588298,-494.28717754444165,732.4264257976236,-929.1341459038258,-22.028419450521714,18.22468528347078
7757.112655862458,230.48742996284588,560.267854315008,259.5390436433961,334.69278029171255,-21.098013153799165,20.749939830579226
8371.66117293247,226.09628296037508,329.6367953309389,323.652456418541,40.031733957123734,-20.978129929771217,13.232665027796447
7643.044400313921,-255.2407520480265,-773.0109136246521,718.1354800918529,-1259.0803452017155,-21.09802415674789,27.943373132510068
7711.145285306686,-335.6856520064434,-458.00097830065175,490.2284289797599,-639.6792904150998,-21.401066700031258,19.639533505306392
7627.950151764135,123.73558590280292,988.9000318447544,1432.5333272443215,808.4198470195395,-21.712719588145006,34.0518794103445
7981.71325790248,-206.02470714039725,-586.2786317714455,931.6571962807948,-1074.7251274632847,-20.363150561639703,21.289997973478297
7599.850793007305,-258.4127235293678,192.66513651456287,425.89056709675975,-761.6056121557424,-21.35946541416151,11.869071123339348
6889.665592899338,-155.75153257964337,794.2432716353827,371.37717754749025,34.07924365236231,-21.519438683397528,29.720433627926525
8333.975220276248,-222.03104914652087,-439.47858132121144,961.7016984495787,-900.3171259933007,-21.736812141536888,16.35932476754319
7340.727889802604,246.65707594735247,431.54741245812767,401.5348554478837,618.7611143387717,-501.2816009557841,18.042654110562204
7269.602971810073,227.2235650400436,406.0651564965627,354.27229851557036,572.462990311019,-496.0590629756914,17.027812357732888
7192.916417324156,346.45279440351976,-335.48104470111707,665.8643596246611,-549.6436873632699,-483.73556922482857,16.71283386933098
8047.603730806293,292.98302947177484,319.40878062163694,559.5415606804526,421.5259666944951,-557.6124837026226,14.786409592786569
7238.461186733844,244.57834262866896,492.6000262222921,370.18295751719506,19.010499048134825,-21.01302564150471,19.580247844408945
7130.450925922805,-137.49644950981198,-807.1171909178365,701.2380471918755,-1277.0578397454533,-20.68308239810031,28.997137646296608
7848.119747873602,207.8694213073682,469.40830521848187,244.21714970205284,237.2047425164978,-21.67840351492098,17.318972539839432
